date,headline,source_domain,url,language,social_image,raw_seendate
2024-05-01,Gesundheit : Pharmabranche sieht Probleme - und hat klare Erwartungen an Habeck,infranken.de,https://www.infranken.de/deutschland/gesundheit-pharmabranche-sieht-probleme-und-hat-klare-erwartungen-an-habeck-art-5864652,German,https://www.infranken.de/storage/image/9/9/6/3/4183699_pharmabranche-mit-klaren-erwartungen-an-habeck_default_1Ccz56_748Cgq.jpg,20240501T154500Z
2024-05-01,"Pregnant women struggle to access blood pressure medications , with doctors raising concerns",abc.net.au,https://www.abc.net.au/news/2024-05-02/pregnancy-australia-hypertension-medicine-health/103792746,English,https://live-production.wcms.abc-cdn.net.au/d8b71a66f589ea2ae50f1fabc722b051?impolicy=wcms_watermark_news&cropH=1434&cropW=2548&xPos=0&yPos=6&imformat=generic,20240501T220000Z
2024-04-30,Drugs worth rupees 9 . 8 crore seized in Mizoram,sangbadpratidin.in,https://www.sangbadpratidin.in/india/drugs-worth-rupees-9-8-crore-seized-in-mizoram/,Bengali,https://www.sangbadpratidin.in/wp-content/uploads/2024/04/mizoram-1.jpg,20240430T081500Z
2024-04-30,"Phosphorex and NOF CORPORATION Collaborate to Supply Lipid Nanoparticle Formulations using NOF Proprietary Ionizable Lipid , COATSOME® SS Series",prnewswire.com,https://www.prnewswire.com/news-releases/phosphorex-and-nof-corporation-collaborate-to-supply-lipid-nanoparticle-formulations-using-nofs-proprietary-ionizable-lipid-coatsome-ss-series-302131678.html,English,https://mma.prnewswire.com/media/2400467/Phosphorex_NOF_CORPORATION.jpg?p=facebook,20240430T134500Z
2024-04-30,Advancing a More Global Agenda for Trustworthy Artificial Intelligence,carnegieendowment.org,https://carnegieendowment.org/publications/92342,English,https://images.carnegieendowment.org/images/article_images/GettyImages-1239563813_2_.jpg,20240430T223000Z
2024-04-30,Record US drug shortage a positive for Indian pharma companies,businesstoday.in,https://www.businesstoday.in/industry/pharma/story/record-us-drug-shortage-a-positive-for-indian-pharma-companies-427579-2024-04-30,English,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202404/6630895080fef-the-prevailing-situation-in-the-us-pharmaceutical-industry-is-largely-due-to-fractures-in-the-supply-300149449-16x9.jpg,20240430T083000Z
2024-04-30,Markets give up gains in the last 1 hour,indiainfoline.com,https://www.indiainfoline.com/news/markets/indices-gave-up-earlier-gains-on-tuesday-close-slightly-lower,English,,20240430T143000Z
2024-04-30,Have you been impacted by a recent or ongoing drug shortage ? We want to talk to you,journal-news.com,https://www.journal-news.com/local/have-you-been-impacted-by-a-recent-or-ongoing-drug-shortage-we-want-to-talk-to-you/4PXAIT5IYFGHJFSNWA7TXIVVFA/,English,https://www.journal-news.com/resizer/A8HrNCTYC-aha6H6ro7Xu6lOUP0=/1200x630/cloudfront-us-east-1.images.arcpublishing.com/coxohio/KFVPARYA4GBAAP5KF76JR627HI.jpg,20240430T150000Z
2024-04-30,Pate : FG ready to tackle constraints against local manufacturing of drugs,thecable.ng,https://www.thecable.ng/pate-fg-to-tackle-constraints-against-local-drugs-manufacturing/,English,https://www.thecable.ng/wp-content/uploads/2023/09/IMG_3946.jpeg,20240430T210000Z
2024-04-30,Indices : Stock market update : Nifty Pharma index advances 0 . 4 % in an upbeat market,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-4-in-an-upbeat-market/articleshow/109714160.cms,English,"https://img.etimg.com/thumb/msid-83735827,width-1200,height-630,imgsize-166342,overlay-etmarkets/photo.jpg",20240430T061500Z
2024-04-30,দাদা এমদাদের দাদাগিরি দুদকের জালে | Online Version,bd-pratidin.com,https://www.bd-pratidin.com/national/2024/04/30/988344,Bengali,https://www.bd-pratidin.com/assets/news_images/2024/04/30/og/091235_bangladesh_pratidin_Untitled-3.jpg?ti=1714453243,20240430T051500Z
2024-04-29,Habecks „ Pharma - Reise  - Branche sieht strukturelle Probleme,wz.de,https://www.wz.de/wirtschaft/habecks-pharma-reise-branche-sieht-strukturelle-probleme_aid-111560021,German,https://www.wz.de/imgs/39/2/0/0/2/3/4/7/0/1/tok_6c6b9d90e71babd95cd4394aa466a46b/w1200_h630_x1083_y624_urn_newsml_dpa_com_20090101_240429-99-846056-v3-s2048-83f67b499dfd9f3b.jpeg,20240429T043000Z
2024-04-29,Habecks „ Pharma - Reise  - Branche sieht strukturelle Probleme,hna.de,https://www.hna.de/wirtschaft/habecks-pharma-reise-branche-sieht-strukturelle-probleme-zr-93039944.html,German,,20240429T041500Z
2024-04-29,Habecks « Pharma - Reise »: Branche sieht strukturelle Probleme,welt.de,https://www.welt.de/regionales/niedersachsen/article251271204/Habecks-Pharma-Reise-Branche-sieht-strukturelle-Probleme.html,German,https://img.welt.de/img/regionales/niedersachsen/mobile251271202/0191356277-ci16x9-w1200/Habeck-macht.jpg,20240429T081500Z
2024-04-29,Indices : Stock market update : Nifty Pharma index advances 0 . 55 % in an upbeat market,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-55-in-an-upbeat-market/articleshow/109679822.cms,English,"https://img.etimg.com/thumb/msid-83515267,width-1200,height-630,imgsize-853209,overlay-etmarkets/photo.jpg",20240429T053000Z
2024-04-29,Habecks „ Pharma - Reise  - Branche sieht strukturelle Probleme,morgenpost.de,https://www.morgenpost.de/wirtschaft/article242205534/Habecks-Pharma-Reise-Branche-sieht-strukturelle-Probleme.html,German,https://img.sparknews.funkemedien.de/242205532/242205532_1714362680_v16_9_1600.jpeg,20240429T050000Z
2024-04-29,Wirtschaftsminister Habeck geht aufPharma - Reise,pharmazeutische-zeitung.de,https://www.pharmazeutische-zeitung.de/wirtschaftsminister-habeck-geht-auf-pharma-reise-147058/,German,https://www.pharmazeutische-zeitung.de/fileadmin/_processed_/7/d/csm_13598_826f43b015.jpg,20240429T140000Z
2024-04-29,Habecks „ Pharma - Reise  - Branche sieht strukturelle Probleme,svz.de,https://www.svz.de/deutschland-welt/wirtschaft/artikel/habecks-pharma-reise-branche-sieht-strukturelle-probleme-46913890,German,https://images.noz-mhn.de/img/46913886/crop/cbase_16_9-w1200/1936611593/1662785930/urn-newsml-dpa.jpg,20240429T064500Z
2024-04-29,Habecks „ Pharma - Reise  – Branche sieht strukturelle Probleme,epochtimes.de,https://www.epochtimes.de/wirtschaft/unternehmen/habecks-pharma-reise-branche-sieht-strukturelle-probleme-a4684958.html,German,https://images-de.epochtimes.de/uploads/2024/04/urnnewsmldpa.com20090101240429-99-846056-v3-s2048-e1714365252662.jpeg,20240429T053000Z
2024-04-29,Drugs Seized | Indian Coast Guard seizes 173 kg Hashish smuggled from Pakistan off Gujarat coast dgtl,anandabazar.com,https://www.anandabazar.com/india/indian-coast-guard-seizes-173-kg-hashish-smuggled-from-pakistan-off-gujarat-coast-dgtl/cid/1513519,Bengali,https://assets.telegraphindia.com/abp/2024/Apr/1714413093_indian-coast-guard.jpg,20240429T184500Z
2024-04-29,Which Is The Largest Pharma Company In India | Top 10 Pharmaceutical Companies By Market Cap In India,forbesindia.com,https://www.forbesindia.com/article/explainers/top-10-pharma-companies-market-cap/92817/1,English,https://www.forbesindia.com/media/images/2024/Apr/img_233517_top10pharma.jpg,20240429T170000Z
2024-04-29,Habecks „ Pharma - Reise  - Branche sieht strukturelle Probleme,shz.de,https://www.shz.de/deutschland-welt/wirtschaft/artikel/habecks-pharma-reise-branche-sieht-strukturelle-probleme-46913891,German,https://images.noz-mhn.de/img/46913886/crop/cbase_16_9-w1200/1936611593/1662785930/urn-newsml-dpa.jpg,20240429T041500Z
2024-04-29,Habecks « Pharma - Reise » - Branche sieht strukturelle Probleme,ksta.de,https://www.ksta.de/wirtschaft/dpa-wirtschaft/habecks-pharma-reise-branche-sieht-strukturelle-probleme-784496,German,https://images.live.dumontnext.de/2024/04/29/e1ad54f8-48f6-4ee5-bf76-889d4b00eb63.jpeg?&fm=jpg&s=50c31c4fb160b71ff35f8b9d2798484d,20240429T041500Z
2024-04-29,Regierung : Habecks  Pharma - Reise : Branche sieht strukturelle Probleme,zeit.de,https://www.zeit.de/news/2024-04/29/habecks-pharma-reise-branche-sieht-strukturelle-probleme,German,,20240429T041500Z
2024-04-29,ڈریپ کا جان بچانے والی ادویات کی قلت کی تحقیقات کا فیصلہ,jang.com.pk,https://jang.com.pk/news/1345082,Urdu,https://jang.com.pk/assets/uploads/akhbar/2024-04-29/1345082_043923_updates.jpg,20240429T014500Z
2024-04-29,Bundesregierung - Habecks „ Pharma - Reise  - Branche sieht strukturelle Probleme - Politik,sueddeutsche.de,https://www.sueddeutsche.de/politik/bundesregierung-habecks-pharma-reise-branche-sieht-strukturelle-probleme-dpa.urn-newsml-dpa-com-20090101-240429-99-846009,German,https://www.sueddeutsche.de/2024/04/29/135fc661-392c-4c0b-9a4a-97a2af6a83b8.jpeg?&fit=crop&fm=webp&q=60,20240429T041500Z
2024-04-29,"Man , 60 , Dies After He Couldnt Access Chemo Drugs Amid Shortage",today.com,https://www.today.com/health/disease/man-dies-chemo-shortage-stage-4-cancer-rcna149561,English,,20240429T184500Z
2024-04-29,Robert Habecks „ Pharma - Reise  – Branche sieht strukturelle Probleme,wiwo.de,https://www.wiwo.de/politik/deutschland/bundesregierung-habecks-pharma-reise-branche-sieht-strukturelle-probleme/29777246.html,German,https://www.wiwo.de/images/habeck-zur-energiewende/29777404/2-format11240.jpg,20240429T081500Z
2024-04-29,Habecks « Pharma - Reise » - Branche sieht strukturelle Probleme,welt.de,https://www.welt.de/newsticker/dpa_nt/infoline_nt/wirtschaft_nt/article251271398/Habecks-Pharma-Reise-Branche-sieht-strukturelle-Probleme.html,German,https://img.welt.de/img/newsticker/dpa_nt/infoline_nt/wirtschaft_nt/mobile251271396/2091358147-ci16x9-w1200/Robert-Habeck.jpg,20240429T050000Z
2024-04-29,制毒贩毒一条龙 警捣毁毒品犯罪集团捕13人 | 社会,orientaldaily.com.my,https://www.orientaldaily.com.my/news/society/2024/04/29/648341,Chinese,https://www.orientaldaily.com.my/images/uploads/news/2024/APR_2024/20240429/ohphkjkppkkk999edejkkkddd.jpg,20240429T110000Z
2024-04-29,Habecks « Pharma - Reise » - Branche sieht strukturelle Probleme,stimme.de,https://www.stimme.de/ueberregional/deutschland-welt/wirtschaft/wt/habecks-pharma-reise-branche-sieht-strukturelle-probleme-art-4914972,German,https://www.stimme.de/storage/image/6/0/3/2/3852306_robert-habeck_twitter-card_1CbNA4_UHh4FM.jpg,20240429T044500Z
2024-04-29,Indian pharmaceutical industry set for major transformation : Dilip Shanghvi,economictimes.indiatimes.com,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/indian-pharmaceutical-industry-set-for-major-transformation-dilip-shanghvi/articleshow/109704121.cms,English,"https://img.etimg.com/thumb/msid-109704123,width-1200,height-630,imgsize-52680,overlay-economictimes/photo.jpg",20240429T200000Z
2024-04-29,Habecks  Pharma - Reise  - Branche sieht strukturelle Probleme,freiepresse.de,https://www.freiepresse.de/nachrichten/wirtschaft/habecks-pharma-reise-branche-sieht-strukturelle-probleme-artikel13350006,German,https://www.freiepresse.de/DYNIMG/42/38/13854238_W2040C2048x1365o0x0.jpg,20240429T041500Z
2024-04-29,Habecks « Pharma - Reise » - Branche sieht strukturelle Probleme,t-online.de,https://www.t-online.de/finanzen/aktuelles/id_100395674/habecks-pharma-reise-branche-sieht-strukturelle-probleme.html,German,https://images.t-online.de/2024/04/ggThMnCLXhFQ/0x138:2048x1152/fit-in/1800x0/habecks-ministerium-arbeitet-an-einer-anpassung-des-vergaberechts-dieses-solle-einen-wichtigen-beitrag-zur-ansiedlung-von-herstellungsstaetten-in-der-eu-leisten.jpg,20240429T050000Z
2024-04-29,Habecks « Pharma - Reise » - Branche sieht strukturelle Probleme - Wirtschafts - Nachrichten - Reutlinger General - Anzeiger,gea.de,"https://www.gea.de/welt/wirtschaft_artikel,-habecks-pharma-reise-branche-sieht-strukturelle-probleme-_arid,6895142.html",German,https://www.gea.de/cms_media/module_img/82032/41016185_1_articledetail_Habecks_Ministerium_arbeitet_an_einer_Anpassung_des_Vergaberechts_-_dieses_solle_einen_wichtigen_Beitrag_zur_Ansiedlung_von_Herstellungsstaetten_in_de.jpeg,20240429T041500Z
2024-04-29,Habecks „ Pharma - Reise : Branche sieht strukturelle Probleme,fnp.de,http://www.fnp.de/hessen/habecks-pharma-reise-branche-sieht-strukturelle-probleme-zr-93039907.html,German,,20240429T050000Z
2024-04-28,মোহাম্মদপুরে ৩৩ কেজি গাঁজাসহ আটক দুই,banglanews24.com,https://www.banglanews24.com/national/news/bd/1321621.details,Bengali,https://www.banglanews24.com/public/uploads/2024/04/28/social/1714299933.IMG-20240428-WA0003.jpg,20240428T113000Z
2024-04-28,মোহাম্মদপুরে ৩৩ কেজি গাঁজাসহ আটক ২,banglanews24.com,https://www.banglanews24.com/national/news/bd/1321612.details,Bengali,https://www.banglanews24.com/public/uploads/2024/04/28/social/1714299700.0.jpg,20240428T113000Z
2024-04-28,"Why fentanyl , reportedly the biggest killer of Americans aged 18 - 49 , figured in Antony Blinken China visit | Explained News",indianexpress.com,https://indianexpress.com/article/explained/explained-global/antony-blinken-china-vxi-jinping-fentanyl-opioid-9294866/,English,https://images.indianexpress.com/2024/04/2024-04-26T083557Z_699899234_RC28E7A7CIAU_RTRMADP_5_CHINA-USA-BLINKEN.jpg,20240428T081500Z
2024-04-28,  نقص الدواء وزيادة الأرباح .. أباطرة الصناعة يرقصون على وجع المريض الأوروبي | سياسة واقتصاد,doc.aljazeera.net,https://doc.aljazeera.net/money-and-business/2023/1/23/%D9%86%D9%82%D8%B5-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1-%D9%88%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A3%D8%B1%D8%A8%D8%A7%D8%AD-%D8%A3%D8%A8%D8%A7%D8%B7%D8%B1%D8%A9,Arabic,https://doc.aljazeera.net/wp-content/uploads/2023/01/medicaments.jpg,20240428T133000Z
2024-04-28,India imports from China has grown 2 . 3x faster than exports says GTRI report - Find out why ? - Industry News,financialexpress.com,https://www.financialexpress.com/business/industry-indias-imports-from-china-has-grownnbsp2-3x-faster-than-exports-says-gtri-report-find-out-why-3470575/,English,https://www.financialexpress.com/wp-content/uploads/2024/04/Godrej-2024-04-28T134529.849.png,20240428T103000Z
2024-04-28,日本愛媛首破跨國安毒廠 ！ 台男赴日打工製毒 ...「 每趟賺2萬 」 下場慘 | 國際 | 三立新聞網 SETN . COM,setn.com,https://www.setn.com/News.aspx?NewsID=1460711,Chinese,https://attach.setn.com/newsimages/2024/04/28/4627024-PH.jpg,20240428T160000Z
2024-04-27,economic - potential - bangladesh,bbc.com,https://www.bbc.com/storyworks/capital/bangladesh-a-vision-realised/economic-potential-bangladesh,English,https://ychef.files.bbci.co.uk/2121x1414/p0ht9bks.jpeg,20240427T140000Z
2024-04-27,Ohio Residents Still Struggling To Find Insulin Amid Shortage,wbckfm.com,https://wbckfm.com/ixp/689/p/ohio-insulin-shortage-update/,English,https://townsquare.media/site/689/files/2024/04/attachment-Untitled-design-2024-04-26T121655.648.jpg?&q=75&format=natural,20240427T143000Z
2024-04-27,"Liquor Sales : మందు బాబులకు బిగ్ షాక్ .. ఉన్నపళంగా వెలసిన బోర్డులు .. | No Stock Boards at Liquor Shops in Telangana , Siva",andhrajyothy.com,https://www.andhrajyothy.com/2024/telangana/no-stock-boards-at-liquor-shops-in-telangana-siva-1245974.html,Telugu,https://media.andhrajyothy.com/media/2024/20240413/Liquor_No_Stock_Boards_52ef73702e.jpg,20240427T173000Z
2024-04-26,La escasez de medicamentos comienza a solucionarse por el tope a las exportaciones,elconfidencialdigital.com,https://www.elconfidencialdigital.com/articulo/vivir/escasez-medicamentos/20240425164925768479.html,Spanish,https://www.elconfidencialdigital.com/media/elconfidencialdigital/images/2024/04/25/2024042516520759731.jpg,20240426T000000Z
2024-04-26,11 drugs now in shortage,beckershospitalreview.com,https://www.beckershospitalreview.com/pharmacy/11-drugs-now-in-shortage.html,English,,20240426T164500Z
2024-04-26,Indices : Stock market update : Nifty Pharma index advances 0 . 31 % in a weak market,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-31-in-a-weak-market/articleshow/109612145.cms,English,"https://img.etimg.com/thumb/msid-83797651,width-1200,height-630,imgsize-32000,overlay-etmarkets/photo.jpg",20240426T050000Z
2024-04-26,Sensex crossed 74 thousand level,tarunbharat.com,https://www.tarunbharat.com/sensex-crossed-74-thousand-level/,Marathi,,20240426T043000Z
2024-04-26,"PharmaLink Inc . and Recall Results , Inc . Announce Strategic Partnership to Enhance Drug Safety and Recall Efficiency",article.wn.com,https://article.wn.com/view/2024/04/26/PharmaLink_Inc_and_Recall_Results_Inc_Announce_Strategic_Par_v/,English,,20240426T180000Z
2024-04-26,  Ponemos en riesgo al paciente : desabasto de medicamentos colapsa hospitales en Edomex,lasillarota.com,https://lasillarota.com/metropoli/2024/4/26/ponemos-en-riesgo-al-paciente-desabasto-de-medicamentos-colapsa-hospitalesenedomex-480245.html,Spanish,https://lasillarota.com/u/fotografias/m/2024/4/26/f1280x720-579364_711039_5050.jpg,20240426T221500Z
2024-04-26,  Фармак  узяв участь у першому засіданні Альянсу ЄС з постачання критично важливих ліків,epravda.com.ua,https://www.epravda.com.ua/news/2024/04/26/712940/,Ukrainian,https://eimg.pravda.com/images/doc/7/7/77b240f-1200-630------_adv_ukr.jpeg,20240426T114500Z
2024-04-26,"Pakistan Medicine Crisis : भूल गया ईरान , बचा लो हिंदुस्तान , पाकिस्तान में दवा की किल्लत",prabhasakshi.com,https://www.prabhasakshi.com/international/forget-iran-medicine-shortage-in-pakistan-looking-towards-india-to-aid,Hindi,https://images.prabhasakshi.com/2024/4/26/pakistan_large_1302_19.webp,20240426T100000Z
2024-04-26,Essential medicines available but supply chain disruptions causing pockets of shortages : Drap,thenews.com.pk,https://www.thenews.com.pk/print/1182390-essential-medicines-available-but-supply-chain-disruptions-causing-pockets-of-shortages-drap,English,https://www.thenews.com.pk/assets/uploads/akhbar/2024-04-26/l_1182390_050400_updates.jpg,20240426T004500Z
2024-04-26,Indices : Stock market update : Nifty Pharma index advances 0 . 62 % ,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-62/articleshow/109625379.cms,English,"https://img.etimg.com/thumb/msid-83721067,width-1200,height-630,imgsize-421641,overlay-etmarkets/photo.jpg",20240426T114500Z
2024-04-26,Pharmacists warn of drug shortage,wgrz.com,https://www.wgrz.com/article/news/health/pharmacists-warn-drug-shortage/71-05498010-5c08-42aa-be7e-72cce111a8b7,English,https://media.wgrz.com/assets/WGRZ/images/58f852e0-33d8-46a0-835f-03866717b6ed/20240426T214715/58f852e0-33d8-46a0-835f-03866717b6ed_1140x641.jpg,20240426T231500Z
2024-04-25,Dr . Reddy recalls 6 lots of PKU drug due to possible potency problems,fiercepharma.com,https://www.fiercepharma.com/manufacturing/dr-reddys-recalls-6-lots-pku-drug-due-possible-potency-problems,English,https://qtxasset.com/quartz/qcloud5/media/image/RECALL.jpg?VersionId=I7Ej.akZkM19zmdkD.wDXtAfTyqRDSle,20240425T151500Z
2024-04-25,"ASCO 2024 | Ascentage Pharma to Present Four Studies , Including an Oral Report Featuring the Latest Data of Olverembatinib in SDH - Deficient GIST",prnewswire.com,https://www.prnewswire.com/news-releases/asco-2024--ascentage-pharma-to-present-four-studies-including-an-oral-report-featuring-the-latest-data-of-olverembatinib-in-sdh-deficient-gist-302126836.html,English,,20240425T020000Z
2024-04-25,В России зарегистрирован первый в мире препарат для лечения болезни Бехтерева,life.ru,https://life.ru/p/1655095,Russian,https://static.life.ru/publications/2024/4/25/76722973715.8961.webp,20240425T071500Z
2024-04-25,"ASCO 2024 | Ascentage Pharma to Present Four Studies , Including an Oral Report Featuring the Latest Data of Olverembatinib in SDH - Deficient GIST",streetinsider.com,"https://www.streetinsider.com/PRNewswire/ASCO+2024+%7C+Ascentage+Pharma+to+Present+Four+Studies,+Including+an+Oral+Report+Featuring+the+Latest+Data+of+Olverembatinib+in+SDH-Deficient+GIST/23112586.html",English,,20240425T013000Z
2024-04-25,Patient - Provider Communication Is Key During Chemo Shortage,curetoday.com,https://www.curetoday.com/view/patient-provider-communication-is-key-during-chemo-shortage,English,https://cdn.sanity.io/images/0vv8moc6/curetoday/2c6ada59b0eb78a9ad1e95d509f1f36df8039fde-960x538.png?fit=crop&auto=format,20240425T233000Z
2024-04-25,NSE cuts Nifty lot size to 25 from Friday - The Hindu BusinessLine,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/nse-cuts-nifty-lot-size-to-25-from-friday/article68106357.ece,English,https://bl-i.thgim.com/public/incoming/l4x4zw/article68100811.ece/alternates/LANDSCAPE_1200/IMG_NSE__2__2_1_8LCMIES9.jpg,20240425T180000Z
2024-04-25,"SPARC share huge crash continuously 10 days after this news इस शेयर में 10 दिन से लग रहा लोअर सर्किट , 40 % तक टूट गया भाव , निवेशकों में हड़कंप",livehindustan.com,https://www.livehindustan.com/business/sparc-share-huge-crash-continuously-10-days-after-this-news-201714026689961.html,Hindi,https://www.livehindustan.com/lh-img/smart/img/2024/04/25/1200x900/stock_market_1711454780287_1714027090082.jpg,20240425T071500Z
2024-04-25,Έναρξη λειτουργίας της Συμμαχίας της Ε . Ε . για τα Κρίσιμα Φάρμακα,newsnowgr.com,https://www.newsnowgr.com/article/1447815/enarxi-leitourgias-tis-symmaxias-tis-ee-gia-ta-krisima-farmaka.html,Greek,https://images.newsnowgreece.com/144/1447815/1.jpg,20240425T001500Z
2024-04-25,Na poziomie UE powstał Sojusz na rzecz Leków Krytycznych . Skupia 250 członków,rynekzdrowia.pl,"https://www.rynekzdrowia.pl/Farmacja/Na-poziomie-UE-powstal-Sojusz-na-rzecz-Lekow-Krytycznych-Skupia-250-czlonkow,257864,6.html",Polish,https://pliki.rynekzdrowia.pl/i/20/82/44/208244_r2_940.jpg,20240425T090000Z
2024-04-25,"Opening Bell : सेन्सेक्स - निफ्टीमध्ये घसरण ; Kotak Bank आपटला , हिदाल्कोमध्ये तेजी",lokmat.com,https://www.lokmat.com/business/stock-market/opening-bell-sensex-nifty-down-kotak-bank-crashes-hidalco-gains-a-a720/,Marathi,,20240425T044500Z
2024-04-25,"Ið JAV á Lietuvà plaukë narkotikai , átariamieji sulaikyti",vz.lt,https://www.vz.lt/verslo-aplinka/2024/04/25/is-jav-i-lietuva-plauke-narkotikai-itariamieji-sulaikyti,Lithuanian,https://www.vz.lt/api/socialimage2/vz/20240425/ARTICLE/240429645/AR/img.jpg,20240425T131500Z
2024-04-24,సాక్షి మనీ మంత్ర : స్వల్ప లాభాలతో ముగిసిన స్టాక్‌మార్కెట్‌ సూచీలు,sakshi.com,https://www.sakshi.com/telugu-news/business/stock-market-rally-today-closing-2034177,Telugu,https://www.sakshi.com/sites/default/files/article_images/2024/04/24/flat.jpeg,20240424T104500Z
2024-04-24,Újabb kínai városba lehet repülni júniustól Budapestről,portfolio.hu,https://www.portfolio.hu/uzlet/20240424/ujabb-kinai-varosba-lehet-repulni-juniustol-budapestrol-682319,Hungarian,https://pcdn.hu/articles/images-lg/n/a/g/nagy-menekules-kezdodhet-kinabol-317171.jpg,20240424T074500Z
2024-04-24,Carenze farmaceutiche . Medicines for Europe presenta a Bruxelles le sue proposte,quotidianosanita.it,https://www.quotidianosanita.it/scienza-e-farmaci/articolo.php?articolo_id=121798,Italian,https://www.quotidianosanita.it/img_prima/1713963753.jpg,20240424T133000Z
2024-04-24,Strong intellectual property is critical to competitive edge,politico.eu,https://www.politico.eu/sponsored-content/strong-intellectual-property-is-critical-to-competitive-edge/,English,"https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2024/04/19/iStock-511861150.jpeg",20240424T044500Z
2024-04-24,"Purple Stride event aims to raise money , awareness for pancreatic cancer",radioiowa.com,https://www.radioiowa.com/2024/04/24/purple-stride-event-aims-to-raise-money-awareness-for-pancreatic-cancer/,English,https://cdn.radioiowa.com/wp-content/uploads/2024/04/PanCan.png,20240424T150000Z
2024-04-24,Punjab faces asthma inhalers  shortage  ,tribune.com.pk,https://tribune.com.pk/story/2463843/punjab-faces-asthma-inhalers-shortage,English,https://i.tribune.com.pk/media/images/Asthma-inhaler1713986920-0/Asthma-inhaler1713986920-0.jpeg,20240424T201500Z
2024-04-24,Recife está entre capitais do país sem estoque de vacina para campanha contra Covid - 19,diariodepernambuco.com.br,https://www.diariodepernambuco.com.br/noticia/vidaurbana/2024/04/recife-esta-entre-capitais-do-pais-sem-estoque-de-vacina-para-campanha.html,Portuguese,https://www.diariodepernambuco.com.br/static/app/noticia_127983242361/2024/04/24/951380/20240424073414597753i.jpg,20240424T151500Z
2024-04-23,"Strong Q4 seen for pharma firms , EME , domestic demand key drivers",financialexpress.com,https://www.financialexpress.com/business/industry/strong-q4-seen-for-pharma-firms-eme-domestic-demand-key-drivers/3466371/,English,https://www.financialexpress.com/wp-content/uploads/2024/04/FE-11-2.jpg,20240423T231500Z
2024-04-23,Research houses reiterate  overweight  call on healthcare sector,theborneopost.com,https://www.theborneopost.com/2024/04/23/research-houses-reiterate-overweight-call-on-healthcare-sector/,English,https://www.theborneopost.com/newsimages/2023/10/clinic-healthcare-bernama.jpg,20240423T070000Z
2024-04-23,খেলনার প্যাকেটে আমেরিকা থেকে এসেছে কোটি টাকার গাঁজার চকলেট - কেক,dhakatimes24.com,https://www.dhakatimes24.com/2024/04/23/350977,Bengali,https://www.dhakatimes24.com/assets/news_photos/2024/04/23/image-350977.jpg,20240423T093000Z
2024-04-23,"Nestle Bounces Back Amid Controversy , Airtel Makes Huge Gains As Markets End In Green",freepressjournal.in,https://www.freepressjournal.in/business/nestle-bounces-back-amid-controversy-airtel-makes-huge-gains-as-markets-end-in-green,English,https://media.assettype.com/freepressjournal/2024-04/d3d47859-e6fb-4ee5-8c8c-08a38bc9e695/stock_market_omicron_investors_1200x768.webp,20240423T110000Z
2024-04-23,بالاترین : پیشنهاد یک امام جمعه برای کنترل قیمتها در بازار سکه و ارز : مردم باید مجبور باشند دارایی های خود را در بانک بگذارند ! ,balatarin.com,https://www.balatarin.com/permlink/2024/4/22/6148325,Persian,https://s3.amazonaws.com/bala.static/links/a65b3235-4890-4e16-8689-5f69b321a0e8-permlink.jpg,20240423T130000Z
2024-04-23,Минздрав зарегистрировал в России аналог самого дорогого лекарства в мире | Москва,fedpress.ru,https://fedpress.ru/news/77/society/3313065,Russian,https://img2.fedpress.ru/thumbs/600x360-facebook/2024/04/1951/db59bd313daa5a35c6d950c60f0b4521.jpg,20240423T134500Z
2024-04-22,Acute shortage of anti - rabies vaccine in Bharatpur Hospital leaves patients in trouble,myrepublica.nagariknetwork.com,https://myrepublica.nagariknetwork.com/news/acute-shortage-of-anti-rabies-vaccine-in-bharatpur-hospital-leaves-patients-in-trouble/,English,https://myrepublica.nagariknetwork.com/uploads/media/1612078596_duplicatevaccine-1200x560_20210720124610.jpg,20240422T043000Z
2024-04-22,武田とアステラス 、 三井住友銀が新会社 革新的創薬支援,nikkei.com,https://www.nikkei.com/article/DGXZQOUC226E30S4A420C2000000/,Japanese,https://article-image-ix.nikkei.com/https%3A%2F%2Fimgix-proxy.n8s.jp%2FDSXZQO4742832022042024000000-1.jpg?ixlib=js-3.8.0&auto=format%2Ccompress&fit=crop&bg=FFFFFF&fp-x=0.5&fp-y=0.5&fp-z=1&crop=focalpoint&s=347199c38337587965966a0f2642b749,20240422T090000Z
